counter,latitude,longitude,idx
66,3996842,11642973,1151
42,3988871,11665135,1152
34,3972289,11641754,1153
40,3995014,11644821,1154
50,4014152,11710375,1155
14,4007541,11658230,1156
60,4000011,11636534,1157
46,3987047,11644119,1158
66,3968871,11631907,1159
40,3997977,11636360,1160
44,3989475,11634681,1161
49,3989667,11634927,1162
27,3987503,11643942,1163
57,4000437,11648164,1164
48,3993230,11634987,1165
40,3998869,11639731,1166
16,4020917,11625249,1167
36,4000638,11634220,1168
40,3990517,11644215,1169
68,4021237,11623429,1170
32,4008859,11611555,1171
35,3986913,11638150,1172
60,4005426,11653161,1173
46,3988041,11644128,1174
58,3996667,11637963,1175
65,3990660,11627758,1176
61,3994765,11633238,1177
28,3994097,11634374,1178
55,4001369,11635759,1179
20,3980466,11645507,1180
19,3988173,11630493,1181
16,3995883,11648595,1182
50,3990981,11647522,1183
36,3992086,11644159,1184
65,3992874,11645581,1185
28,4051753,11598324,1186
40,4004268,11660475,1187
10,3984410,11637330,1188
54,4031541,11663459,1189
82,3995118,11635849,1190
35,3997202,11625271,1191
59,3994908,11642503,1192
32,3993569,11642996,1193
14,4011510,11635223,1194
40,4000273,11645678,1195
75,3999273,11641404,1196
44,3988149,11666087,1197
16,4011229,11655869,1198
32,3994645,11619307,1199
38,3993922,11634669,1200
20,3988781,11643195,1201
24,3998297,11631890,1202
35,3996561,11628261,1203
59,3994134,11641050,1204
65,3987900,11627405,1205
59,3997500,11634461,1206
32,3998547,11632691,1207
35,4021827,11621690,1208
12,4011301,11630031,1209
20,3998189,11642901,1210
27,4001048,11634087,1211
40,3993223,11646413,1212
32,3988576,11643410,1213
81,3990980,11621304,1214
34,3971808,11633808,1215
40,3994821,11644923,1216
71,3991725,11630380,1217
54,3999699,11634695,1218
46,3991469,11641160,1219
55,3989910,11666893,1220
32,3995809,11629313,1221
68,4021944,11623136,1222
25,3989572,11640842,1223
54,3991717,11635397,1224
76,3995586,11627848,1225
57,4003614,11641565,1226
17,3986466,11642724,1227
47,3996886,11641839,1228
20,3988355,11668487,1229
50,3993226,11644075,1230
78,4021181,11624397,1231
44,3995240,11630303,1232
16,4021636,11621330,1233
36,3998439,11641118,1234
82,3996615,11632775,1235
64,3993527,11643988,1236
32,3999445,11644501,1237
43,3992096,11643323,1238
24,3995217,11631420,1239
18,4009679,11630847,1240
40,4000844,11636098,1241
10,4000111,11649189,1242
54,4031304,11662482,1243
82,3998920,11632682,1244
18,4000276,11640172,1245
38,3996555,11647517,1246
66,3998126,11646483,1247
65,3996166,11638222,1248
18,3989506,11620152,1249
59,3992238,11651454,1250
34,3992375,11632391,1251
62,3989408,11635722,1252
73,3987541,11641517,1253
50,3992626,11629518,1254
40,4003631,11641020,1255
38,3999866,11630740,1256
56,3987858,11649490,1257
67,4005859,11640719,1258
25,3978849,11628070,1259
54,3988129,11643926,1260
71,3994018,11634975,1261
54,3993370,11629126,1262
25,4007680,11630627,1263
64,4033434,11664174,1264
54,4036570,11667465,1265
82,3997255,11641853,1266
20,3987147,11638148,1267
68,3991253,11634761,1268
52,3989512,11620452,1269
31,3991419,11636267,1270
32,3989884,11649262,1271
36,4003277,11620681,1272
46,3997485,11631398,1273
32,3992364,11661013,1274
66,3992212,11631617,1275
42,3976933,11662831,1276
82,3996372,11641173,1277
64,3997428,11646667,1278
34,3997171,11634031,1279
62,3989553,11629660,1280
55,3990581,11643768,1281
39,4017716,11641130,1282
58,3991397,11648644,1283
14,3994395,11646783,1284
66,3976688,11656021,1285
63,3996023,11627324,1286
82,3993596,11632226,1287
64,3990578,11646808,1288
24,3997497,11631123,1289
44,3974882,11631413,1290
43,3989149,11651355,1291
49,3992536,11643986,1292
39,3987427,11649149,1293
35,3974502,11632324,1294
54,4032486,11669856,1295
82,3991917,11641144,1296
50,4013861,11709357,1297
48,3972210,11611724,1298
24,3994177,11640209,1299
50,3987599,11636823,1300
66,3990675,11646823,1301
54,3991512,11635844,1302
65,3996972,11644327,1303
65,3990331,11641892,1304
40,3996799,11644307,1305
19,3986875,11638154,1306
52,4005230,11661397,1307
56,3995494,11645202,1308
26,4007515,11626301,1309
39,3998796,11635913,1310
39,3994657,11635239,1311
62,4029508,11664612,1312
50,3991078,11635028,1313
36,3998958,11647748,1314
42,3987457,11641471,1315
30,3995583,11627705,1316
17,3966925,11631380,1317
22,3990616,11630828,1318
52,4032001,11662520,1319
44,4014408,11710326,1320
51,3990142,11668387,1321
81,3988940,11638983,1322
40,3995093,11632947,1323
38,3998902,11646150,1324
38,3976468,11639657,1325
17,3992793,11646092,1326
26,3997243,11648380,1327
66,3993946,11639678,1328
82,3986447,11643555,1329
64,3994509,11629959,1330
44,3992545,11625398,1331
49,3995610,11634867,1332
46,3995184,11640209,1333
57,3999651,11638677,1334
12,3996017,11644293,1335
37,3996175,11645006,1336
42,3986398,11638154,1337
20,3974120,11632628,1338
58,3997545,11636961,1339
65,3990894,11628863,1340
40,3994916,11645525,1341
19,3987956,11638903,1342
20,3994979,11637039,1343
34,3990652,11629889,1344
20,3984445,11641813,1345
80,4029137,11662835,1346
25,3997973,11631786,1347
30,4009372,11663249,1348
46,3984686,11630376,1349
57,3994144,11643275,1350
39,3990345,11642162,1351
62,4029511,11664381,1352
76,3994838,11631089,1353
42,3990612,11644533,1354
40,3988467,11645670,1355
54,3991261,11634952,1356
71,3999422,11632649,1357
54,4002050,11642116,1358
24,3985250,11640921,1359
55,3992263,11616635,1360
18,3997187,11641837,1361
41,3987300,11643337,1362
53,3997799,11629991,1363
20,4012538,11644333,1364
40,3994456,11633856,1365
42,4000347,11638233,1366
61,3996256,11651589,1367
49,3982905,11629462,1368
76,3994599,11635464,1369
42,3998299,11648728,1370
14,4027210,11659096,1371
48,4000837,11640994,1372
73,3987472,11631510,1373
50,4000430,11648413,1374
46,3992380,11643475,1375
57,3996420,11631597,1376
32,3994649,11625258,1377
28,3989557,11631670,1378
39,3990967,11647251,1379
35,3986888,11627523,1380
82,3990505,11645269,1381
28,3990933,11626816,1382
34,3974878,11632113,1383
40,3990378,11642312,1384
50,3992588,11646666,1385
36,3992131,11637591,1386
58,3992162,11650719,1387
49,3992997,11647595,1388
20,3993149,11672919,1389
50,3996569,11631492,1390
50,4000039,11634626,1391
57,4000382,11646481,1392
12,3994828,11645705,1393
20,3990670,11630007,1394
44,3989449,11667559,1395
12,3996787,11640780,1396
24,3999690,11648181,1397
68,3989765,11644842,1398
48,3994244,11644931,1399
22,3990320,11641891,1400
26,3995837,11645961,1401
40,3995513,11644042,1402
73,3993230,11644931,1403
27,3999957,11634354,1404
54,3999119,11631619,1405
66,3991838,11634714,1406
52,3996531,11629126,1407
55,3994474,11631447,1408
66,3990461,11642047,1409
42,3990465,11663366,1410
66,3994849,11630405,1411
42,3990293,11663088,1412
25,3998222,11648384,1413
64,4030682,11662386,1414
18,3982525,11627950,1415
38,3991536,11645328,1416
40,4002653,11627084,1417
38,3991521,11645324,1418
25,3998732,11661970,1419
64,4031123,11662842,1420
38,3977048,11636096,1421
17,3998087,11641814,1422
58,4031754,11665411,1423
10,4046436,11597535,1424
26,3998287,11649801,1425
39,3993165,11637873,1426
17,3994101,11628397,1427
34,3997151,11638396,1428
26,3991471,11649598,1429
66,3991693,11645442,1430
48,3990820,11642085,1431
12,3991055,11636136,1432
46,3993200,11646655,1433
55,3989415,11667168,1434
82,3997495,11647334,1435
28,3986428,11637837,1436
43,3986493,11652619,1437
67,3997152,11638168,1438
30,4001187,11632347,1439
30,4011088,11664476,1440
49,3998406,11641078,1441
56,3997419,11645772,1442
19,4004040,11640811,1443
66,3990852,11654423,1444
29,3992252,11646689,1445
44,3973063,11633118,1446
44,3989132,11662970,1447
28,3990064,11668146,1448
52,4033149,11664459,1449
21,4003661,11630180,1450
17,3968526,11631593,1451
22,3991666,11635681,1452
73,3993246,11644963,1453
27,3985002,11669691,1454
58,3997733,11648592,1455
49,3993963,11642606,1456
51,3989444,11667529,1457
81,3989623,11631071,1458
24,3987546,11639469,1459
21,3994251,11645816,1460
40,3997883,11641820,1461
14,3990815,11640631,1462
61,3990382,11642302,1463
49,3992838,11642586,1464
82,3995751,11648042,1465
64,3991998,11640469,1466
35,3997495,11631117,1467
59,3992686,11633566,1468
58,4036844,11669310,1469
32,3987569,11665953,1470
52,3998683,11632710,1471
34,4005187,11629810,1472
14,4007897,11658658,1473
70,3998490,11647405,1474
73,3989205,11648297,1475
27,3979787,11647175,1476
71,3997599,11642345,1477
54,3998232,11641128,1478
68,3996150,11637690,1479
31,4008112,11640782,1480
32,3988138,11644471,1481
81,3992759,11634729,1482
38,3979204,11635450,1483
12,4008303,11626354,1484
29,3994752,11634261,1485
59,3985779,11643076,1486
22,3974133,11633633,1487
32,3993224,11642130,1488
35,3990719,11618074,1489
59,3992758,11627179,1490
62,3996816,11648361,1491
66,3984201,11640599,1492
26,3995112,11646550,1493
44,3973364,11633329,1494
11,3992286,11630850,1495
36,3999573,11637211,1496
28,3985728,11639087,1497
63,3997662,11634810,1498
30,4002825,11627904,1499
12,4046470,11597925,1500
61,3994805,11642482,1501
49,3986286,11637215,1502
58,3991654,11647311,1503
49,3995043,11646685,1504
82,3993242,11644883,1505
64,3992223,11646704,1506
61,3995847,11640292,1507
49,3984445,11634838,1508
46,3992769,11645961,1509
19,3987070,11655510,1510
65,3993978,11644373,1511
65,3992696,11647258,1512
58,3987814,11644014,1513
22,3989580,11641321,1514
24,3984275,11673036,1515
53,3999205,11647752,1516
32,3994949,11644278,1517
43,3999125,11633078,1518
30,3991444,11641161,1519
70,3994413,11630451,1520
42,3988989,11631520,1521
62,4028903,11667891,1522
14,4000755,11626388,1523
70,3999169,11647346,1524
20,3998240,11631986,1525
66,3987678,11635138,1526
24,3988293,11643225,1527
14,3988920,11665057,1528
76,3991171,11627140,1529
57,4006009,11641523,1530
25,3992074,11629298,1531
30,4011554,11663532,1532
25,3987769,11636453,1533
54,4000016,11646090,1534
50,4014406,11710351,1535
48,3972164,11611857,1536
73,3996066,11640018,1537
18,3991582,11668981,1538
42,3986376,11639970,1539
62,4028572,11667376,1540
44,3989929,11665531,1541
54,3987525,11644582,1542
25,3999494,11647198,1543
64,4031515,11665394,1544
20,3992827,11641974,1545
66,3985128,11638056,1546
20,3997520,11634583,1547
68,3996695,11636898,1548
62,3991379,11648989,1549
34,3985938,11638269,1550
26,3995750,11648322,1551
44,3973640,11633661,1552
46,3989362,11646067,1553
19,3985200,11655817,1554
21,3992461,11658996,1555
53,3992417,11658930,1556
54,3992246,11631004,1557
66,3987141,11636805,1558
20,3987019,11645707,1559
80,4031835,11665083,1560
34,3990025,11632296,1561
59,4004977,11661048,1562
61,3991555,11654776,1563
49,3986338,11636900,1564
49,4001119,11634649,1565
56,3992689,11632693,1566
19,3997203,11630525,1567
16,3984852,11650423,1568
30,4003315,11621238,1569
64,4031496,11665395,1570
35,3990495,11621501,1571
24,3994172,11643855,1572
52,3998896,11628958,1573
34,4009343,11652722,1574
49,3987423,11635792,1575
56,3994530,11642792,1576
32,3995392,11632957,1577
62,3978320,11651054,1578
25,3992290,11629383,1579
30,4011622,11664931,1580
52,4028443,11666822,1581
21,3990602,11628755,1582
66,3996612,11635155,1583
63,3993152,11637464,1584
58,3986916,11645410,1585
65,3995614,11645730,1586
44,3999957,11634722,1587
49,3989097,11635036,1588
24,3999907,11647253,1589
68,3985742,11650628,1590
50,3997213,11634417,1591
36,3998988,11640698,1592
55,3993496,11647857,1593
39,3982954,11634926,1594
82,3996275,11630144,1595
64,4001660,11652247,1596
14,4000003,11636323,1597
46,3991033,11647228,1598
52,3992331,11626562,1599
34,3997755,11630593,1600
32,3995438,11645197,1601
43,3990815,11644425,1602
78,4022000,11624726,1603
44,3998159,11634750,1604
51,3990087,11668252,1605
81,3995497,11644078,1606
52,3989583,11641103,1607
55,3991533,11653322,1608
26,4002394,11634696,1609
39,3993605,11632210,1610
76,3997524,11634368,1611
57,3993504,11642039,1612
68,3994438,11635031,1613
31,3992092,11646352,1614
29,3986359,11657585,1615
59,3993241,11642527,1616
44,3999344,11637406,1617
49,3989498,11631458,1618
66,3997450,11638807,1619
63,3991057,11648963,1620
44,3995494,11645199,1621
49,3986719,11645501,1622
18,3986749,11628078,1623
39,3985546,11673791,1624
40,3984441,11640268,1625
68,4022181,11625588,1626
44,3989834,11663128,1627
54,3993844,11641961,1628
73,3996145,11639714,1629
18,3989359,11667645,1630
78,4020932,11624510,1631
54,3990140,11647194,1632
40,3989602,11629090,1633
28,3998831,11639805,1634
19,3998724,11629888,1635
16,3987490,11645036,1636
38,3984222,11640861,1637
42,3997673,11647849,1638
48,3988651,11635742,1639
59,3991749,11635240,1640
16,3990196,11629616,1641
37,3990657,11629586,1642
52,3992364,11629516,1643
34,4005119,11630593,1644
66,3992189,11649545,1645
40,3991575,11644435,1646
62,3991233,11644650,1647
35,3989012,11631518,1648
44,4008345,11636873,1649
49,3987675,11635439,1650
18,3986340,11630282,1651
38,3992513,11644584,1652
50,4015233,11710062,1653
48,3975707,11615926,1654
32,3993098,11634356,1655
28,3984085,11640891,1656
78,4021118,11623443,1657
54,3992791,11643086,1658
20,3997732,11636371,1659
34,3992297,11627395,1660
10,3996030,11652478,1661
55,3989834,11638970,1662
55,3998228,11642838,1663
45,3998666,11646479,1664
28,3977460,11642818,1665
39,3988177,11667645,1666
38,3993979,11643359,1667
42,3998678,11638028,1668
16,3979317,11632607,1669
14,4014746,11709114,1670
38,3972975,11612769,1671
80,4032494,11663851,1672
34,3978420,11632488,1673
33,3972789,11611405,1674
44,3992095,11664965,1675
16,4011352,11655920,1676
61,3992459,11651035,1677
49,3989176,11640843,1678
16,3997739,11640193,1679
18,4002791,11650022,1680
55,4000754,11650324,1681
39,3997626,11649344,1682
52,3990453,11626780,1683
34,4004673,11625612,1684
50,4014406,11710337,1685
48,3972250,11611736,1686
32,3992080,11658975,1687
43,3991820,11644366,1688
18,3982436,11633979,1689
22,3993737,11642551,1690
30,3993074,11634338,1691
22,4005298,11660922,1692
20,3992278,11641068,1693
24,3995154,11627463,1694
82,3988833,11627388,1695
64,3996721,11629614,1696
32,3991552,11626840,1697
68,4023332,11612671,1698
30,3974148,11613486,1699
33,3973463,11613292,1700
30,3999625,11635874,1701
22,4005027,11660698,1702
30,3996756,11640613,1703
24,4001142,11626524,1704
61,3995568,11644536,1705
49,4000258,11639437,1706
48,3999000,11633860,1707
16,3997235,11629023,1708
38,3992168,11649428,1709
42,4000822,11633845,1710
22,3967317,11631641,1711
32,4000369,11646232,1712
42,3997896,11630419,1713
62,4030824,11663626,1714
52,4029518,11664263,1715
44,4015191,11710248,1716
35,3993042,11626862,1717
59,3991148,11642051,1718
54,4031077,11662615,1719
82,3998591,11632692,1720
44,3987096,11668125,1721
54,3987634,11634777,1722
73,3986456,11637283,1723
27,3989623,11633854,1724
43,3989215,11644921,1725
49,3993071,11644020,1726
26,3990639,11642333,1727
66,3996791,11640992,1728
32,3984806,11622637,1729
34,3999407,11630955,1730
66,3992050,11643618,1731
65,3988220,11652159,1732
40,3986654,11627676,1733
75,3992071,11623575,1734
78,4021926,11623360,1735
54,3994529,11644023,1736
40,3996080,11641928,1737
34,3989543,11637810,1738
30,3972247,11611826,1739
33,3972893,11614262,1740
50,4014525,11708635,1741
48,3972789,11612112,1742
51,3989467,11667651,1743
81,3988867,11636191,1744
30,4002082,11636818,1745
30,4012476,11664617,1746
68,3998117,11632818,1747
31,3995816,11643296,1748
40,3988852,11644046,1749
75,3990264,11623866,1750
49,4000635,11634346,1751
56,3993740,11633632,1752
55,3999773,11645648,1753
20,3979943,11647585,1754
28,3997370,11636370,1755
50,3999855,11630543,1756
40,3995313,11627510,1757
80,4031557,11664054,1758
54,4032563,11662904,1759
82,3989756,11635703,1760
58,3991452,11648959,1761
14,3995439,11644613,1762
66,3981855,11644620,1763
50,3988490,11637987,1764
82,3998606,11637734,1765
20,3999023,11642200,1766
51,3987455,11666356,1767
81,3992276,11628344,1768
20,3990536,11624707,1769
34,3997056,11649671,1770
58,3999740,11638090,1771
49,4008868,11635655,1772
24,3988285,11643322,1773
21,4000475,11625640,1774
51,3990123,11668330,1775
81,3991690,11645162,1776
18,3986557,11645394,1777
39,3993123,11632578,1778
52,3999031,11646597,1779
64,3998696,11643093,1780
29,3993799,11642539,1781
44,3973681,11633326,1782
39,3993189,11640390,1783
47,3989427,11643677,1784
40,3996668,11638068,1785
75,3993102,11634124,1786
18,3981783,11632999,1787
39,3993430,11665206,1788
62,3990667,11647470,1789
66,3990504,11633999,1790
50,3997702,11630014,1791
36,3997384,11639550,1792
14,4003113,11627597,1793
70,3995806,11631994,1794
32,3991205,11645203,1795
36,4004446,11629859,1796
66,3986274,11637238,1797
53,3993441,11644421,1798
51,3988586,11667291,1799
81,3992198,11643617,1800
28,3992864,11646283,1801
48,3997064,11639589,1802
32,4004058,11643504,1803
43,3999832,11652403,1804
53,3995553,11631808,1805
70,3997288,11640132,1806
32,3996137,11649787,1807
28,3993248,11644962,1808
58,3986305,11645316,1809
22,3989508,11642448,1810
20,3987081,11623557,1811
32,3993586,11635793,1812
40,3986675,11649381,1813
42,4001913,11634107,1814
48,3993958,11643009,1815
56,3999102,11631792,1816
40,3990408,11643756,1817
28,3993394,11635285,1818
82,3989554,11628923,1819
64,3997067,11628974,1820
40,3996524,11627577,1821
80,4030946,11663291,1822
38,3988789,11643676,1823
18,3987525,11665934,1824
41,4005132,11659340,1825
66,3989006,11642258,1826
11,4005449,11632378,1827
36,3991005,11645240,1828
71,3994785,11636569,1829
54,3998597,11635032,1830
76,3994976,11631098,1831
42,3996606,11633882,1832
22,3982471,11629686,1833
70,3988317,11646901,1834
66,3996991,11641861,1835
42,3987431,11664495,1836
35,3990965,11619563,1837
59,3999352,11637402,1838
43,3990574,11645502,1839
67,3990480,11648279,1840
53,3996715,11637713,1841
18,3999227,11635699,1842
27,4004503,11660190,1843
40,3989628,11634521,1844
